ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
arabic-2031_tobeoldwornout-1-1,arabic-2031_tobeoldwornout-1,blj,1594,false,expert,,,,
geez-2032_becomeold-1-1,geez-2032_becomeold-1,balbala,1594,false,expert,,,,
geez-2031_tobeoldwornout-1-1,geez-2031_tobeoldwornout-1,balja,1594,false,expert,,,,
ps-2033_tospendthenight-1-1,ps-2033_tospendthenight-1,bjt,1595,false,expert,,,,
akkadian-2034_tostayovernightspendthenighttodelay-1-1,akkadian-2034_tostayovernightspendthenighttodelay-1,bâtu,1595,false,expert,,,,
ugaritic-2035_tostaythenight-1-1,ugaritic-2035_tostaythenight-1,bt,1595,false,expert,,,,
syriac-2036_tospendthenightlodge-1-1,syriac-2036_tospendthenightlodge-1,bwt,1595,false,expert,,,,
arabic-2037_tospendthenighttodosthatnight-1-1,arabic-2037_tospendthenighttodosthatnight-1,bjt,1595,false,expert,,,,
geez-2038_toperseverepersistlaststay-1-1,geez-2038_toperseverepersistlaststay-1,betata,1595,false,expert,,,,
ps-2039_tobecompletetocometoanend-1-1,ps-2039_tobecompletetocometoanend-1,gmr,1597,false,expert,,,,
akkadian-2040_tobringtoanendtoannihilatetospendtofinishtocometoanend-1-1,akkadian-2040_tobringtoanendtoannihilatetospendtofinishtocometoanend-1,gamaːru,1597,false,expert,,,,
ugaritic-2041_totalitytotal-1-1,ugaritic-2041_totalitytotal-1,tgmr,1597,false,expert,,,,
hebrew-2042_tocometoanend-1-1,hebrew-2042_tocometoanend-1,gmr,1597,false,expert,,,,
syriac-2043_tocompletebringtoanendaccomplishtofailcometoanendperishbedestroyed-1-1,syriac-2043_tocompletebringtoanendaccomplishtofailcometoanendperishbedestroyed-1,gmr,1597,false,expert,,,,
arabic-2044_iitocollect-1-1,arabic-2044_iitocollect-1,gmr,1597,false,expert,,,,
geez-2045_accomplishcompleteperfectconsummatebringtoanendcontaincomprehendincludecompletely-1-1,geez-2045_accomplishcompleteperfectconsummatebringtoanendcontaincomprehendincludecompletely-1,ʔagmara,1597,false,expert,,,,
ps-2046_tobesharp-1-1,ps-2046_tobesharp-1,ħdd,1598,false,expert,,,,
akkadian-2047_tobeorbecomepointeddtoactquickly-1-1,akkadian-2047_tobeorbecomepointeddtoactquickly-1,edeːdu,1598,false,expert,,,,
hebrew-2048_tobequickhiptosharpen-1-1,hebrew-2048_tobequickhiptosharpen-1,ħdd,1598,false,expert,,,,
arabic-2049_toedgetosharpen-1-1,arabic-2049_toedgetosharpen-1,ħdd,1598,false,expert,,,,
ps-2050_tobeparchedshrivelled-1-1,ps-2050_tobeparchedshrivelled-1,ħmdr,1599,false,expert,,,,
akkadian-2051_shrivelledorwithered-1-1,akkadian-2051_shrivelledorwithered-1,xamadiːru,1599,false,expert,,,,
ugaritic-2052_parchedfield-1-1,ugaritic-2052_parchedfield-1,ħmdrt,1599,false,expert,,,,
arabic-2053_intenselyhot-1-1,arabic-2053_intenselyhot-1,muħtamid-,1599,false,expert,,,,
ps-2054_speltemmer-1-1,ps-2054_speltemmer-1,kunaːθ-,1600,false,expert,,,,
akkadian-2055_speltemmerwheat-1-1,akkadian-2055_speltemmerwheat-1,kunaːʃu,1600,false,expert,,,,
ps-2056_tobeinfronttoprecede-1-1,ps-2056_tobeinfronttoprecede-1,qˤdm,1601,false,expert,,,,
arabic-2057_toprecedegobeforelead-1-1,arabic-2057_toprecedegobeforelead-1,qdm,1601,false,expert,,,,
geez-2058_gobeforecomebeforeprecedebeginhaveprioritybefirstbeaheadofsurpass-1-1,geez-2058_gobeforecomebeforeprecedebeginhaveprioritybefirstbeaheadofsurpass-1,qˤadama,1601,false,expert,,,,
ps-2059_tobenear-1-1,ps-2059_tobenear-1,qˤrb,1602,false,expert,,,,
ugaritic-2060_toapproach-1-1,ugaritic-2060_toapproach-1,qˤrb,1602,false,expert,,,,
syriac-2061_toapproachtobenear-1-1,syriac-2061_toapproachtobenear-1,qˤrb,1602,false,expert,,,,
ps-2062_tick-1-1,ps-2062_tick-1,qˤʷ-r-d-,1604,false,expert,,,,
syriac-2062_tick-1-1,syriac-2062_tick-1,qˤerdaː,1604,false,expert,,,,
arabic-2063_teignetick-1-1,arabic-2063_teignetick-1,qurd-,1604,false,expert,,,,
ps-2064_topluckoff-1-1,ps-2064_topluckoff-1,qˤtˤp,1605,false,expert,,,,
akkadian-2065_toplucktopicktocutoff-1-1,akkadian-2065_toplucktopicktocutoff-1,qˤataːpu,1605,false,expert,,,,
hebrew-2066_topluckofftwigsearsofcorn-1-1,hebrew-2066_topluckofftwigsearsofcorn-1,qˤtˤp,1605,false,expert,,,,
syriac-2067_topluckoffcollectharvest-1-1,syriac-2067_topluckoffcollectharvest-1,qˤtˤp,1605,false,expert,,,,
arabic-2068_tocollectfruits-1-1,arabic-2068_tocollectfruits-1,qtˤf,1605,false,expert,,,,
geez-2069_topickflowerstoplucktosnap-1-1,geez-2069_topickflowerstoplucktosnap-1,qˤatˤafa,1605,false,expert,,,,
ps-2070_towear-1-1,ps-2070_towear-1,lbʃ,1606,false,expert,,,,
akkadian-2071_toputonclothingtoclotheoneselftoclothesomebodytocover-1-1,akkadian-2071_toputonclothingtoclotheoneselftoclothesomebodytocover-1,labaːʃu,1606,false,expert,,,,
ugaritic-2072_todresswearputonclothes-1-1,ugaritic-2072_todresswearputonclothes-1,lbʃ,1606,false,expert,,,,
hebrew-2070_towear-1-1,hebrew-2070_towear-1,lbʃ,1606,false,expert,,,,
syriac-2073_toclotheoneselfwithagarment-1-1,syriac-2073_toclotheoneselfwithagarment-1,lbʃ,1606,false,expert,,,,
arabic-2074_toputontowear-1-1,arabic-2074_toputontowear-1,lbs,1606,false,expert,,,,
geez-2075_clotheoneselfputonclotheswearclothesomebody-1-1,geez-2075_clotheoneselfputonclotheswearclothesomebody-1,labsa,1606,false,expert,,,,
ps-2076_hundred-1-1,ps-2076_hundred-1,miʔ-at-,1607,false,expert,,,,
akkadian-2076_hundred-1-1,akkadian-2076_hundred-1,meat,1607,false,expert,,,,
ugaritic-2077_hundredonehundred-1-1,ugaritic-2077_hundredonehundred-1,mʔit,1607,false,expert,,,,
hebrew-2076_hundred-1-1,hebrew-2076_hundred-1,meaː,1607,false,expert,,,,
arabic-2076_hundred-1-1,arabic-2076_hundred-1,miʔat-,1607,false,expert,,,,
geez-2078_hundredcentury-1-1,geez-2078_hundredcentury-1,məʔət,1607,false,expert,,,,
ps-2079_toask-1-1,ps-2079_toask-1,ʃʔl,1608,false,expert,,,,
akkadian-2080_toasktoinquiretointerrogatetoaskforsomething-1-1,akkadian-2080_toasktoinquiretointerrogatetoaskforsomething-1,ʃâlu,1608,false,expert,,,,
ugaritic-2081_toaskrequest-1-1,ugaritic-2081_toaskrequest-1,ʃʔl,1608,false,expert,,,,
hebrew-2082_toasktobegfortodemand-1-1,hebrew-2082_toasktobegfortodemand-1,ʃʔl,1608,false,expert,,,,
arabic-2083_toaskinquiretoaskordemandforsomething-1-1,arabic-2083_toaskinquiretoaskordemandforsomething-1,sʔl,1608,false,expert,,,,
geez-2084_toaskenquiremakearequestpraybeg-1-1,geez-2084_toaskenquiremakearequestpraybeg-1,saʔala,1608,false,expert,,,,
ps-547_kindofwildcat-2-1,ps-547_kindofwildcat-2,ʕ-rw,1609,false,expert,,,,
arabic-282_lion-1-1,arabic-282_lion-1,ʕurwat-,1609,false,expert,,,,
ps-528_kindofbird-7-1,ps-528_kindofbird-7,ʕ-s-b-,1610,false,expert,,,,
akkadian-2085_einvogelabird-1-1,akkadian-2085_einvogelabird-1,usaːbu,1610,false,expert,,,,
arabic-2086_aspeciesofpartrige-1-1,arabic-2086_aspeciesofpartrige-1,jaʕsuːb-,1610,false,expert,,,,
ps-875_kid-1-1,ps-875_kid-1,ʕajp-,1612,false,expert,,,,
arabic-2087_chevreaukid-1-1,arabic-2087_chevreaukid-1,faʕfaʕ-,1612,false,expert,,,,
ps-2088_toslaughter-1-1,ps-2088_toslaughter-1,tˤbħ,1613,false,expert,,,,
akkadian-2089_toslaughterbutchertoslitthethroat-1-1,akkadian-2089_toslaughterbutchertoslitthethroat-1,tˤabaːxu,1613,false,expert,,,,
hebrew-2090_toslaughtertokilloff-1-1,hebrew-2090_toslaughtertokilloff-1,tˤbħ,1613,false,expert,,,,
arabic-2091_tocook-1-1,arabic-2091_tocook-1,tˤbx,1613,false,expert,,,,
geez-2092_toslaughterslaykillcutupsacrificeskin-1-1,geez-2092_toslaughterslaykillcutupsacrificeskin-1,tˤabħa,1613,false,expert,,,,
ps-2093_todriveawaytoexpel-1-1,ps-2093_todriveawaytoexpel-1,tˤrd,1614,false,expert,,,,
akkadian-2094_tosendtodriveoutdriveawaysendawaytoexpel-1-1,akkadian-2094_tosendtodriveoutdriveawaysendawaytoexpel-1,tˤaraːdu,1614,false,expert,,,,
arabic-2095_todriveawayexpelbanish-1-1,arabic-2095_todriveawayexpelbanish-1,tˤrd,1614,false,expert,,,,
ps-760_birdofprey-2-1,ps-760_birdofprey-2,ʕ-z-,1616,false,expert,,,,
hebrew-2096_nameofabirdprobblackeagle-1-1,hebrew-2096_nameofabirdprobblackeagle-1,ʕoːz,1616,false,expert,,,,
syriac-2097_heron-1-1,syriac-2097_heron-1,ʕizjaː,1616,false,expert,,,,
arabic-761_eagle-1-1,arabic-761_eagle-1,ʕaziːzat-,1616,false,expert,,,,
ps-2098_owl-1-1,ps-2098_owl-1,b-ʔ-,1617,false,expert,,,,
hebrew-2099_nightbirdowl-1-1,hebrew-2099_nightbirdowl-1,baːwaːt,1617,false,expert,,,,
syriac-2100_hoopoeowl-1-1,syriac-2100_hoopoeowl-1,baʔwaː,1617,false,expert,,,,
arabic-2098_owl-1-1,arabic-2098_owl-1,buːh-,1617,false,expert,,,,
ps-2101_kindofinsectorworm-1-1,ps-2101_kindofinsectorworm-1,bikaj-,1618,false,expert,,,,
akkadian-2102_pestle-1-1,akkadian-2102_pestle-1,bukaːnu,1618,false,expert,,,,
hebrew-2103_nameofaspider-1-1,hebrew-2103_nameofaspider-1,biːkaj,1618,false,expert,,,,
hebrew-2104_thespider-1-1,hebrew-2104_thespider-1,bukjaː,1618,false,expert,,,,
ps-2105_largewildbeast-1-1,ps-2105_largewildbeast-1,h-m,1619,false,expert,,,,
akkadian-2106_animals-1-1,akkadian-2106_animals-1,umaːmu,1619,false,expert,,,,
arabic-282_lion-2-1,arabic-282_lion-2,hawwaːm,1619,false,expert,,,,
ps-2107_spider-1-1,ps-2107_spider-1,hatat-w,1620,false,expert,,,,
akkadian-2107_spider-1-1,akkadian-2107_spider-1,ettuːtu,1620,false,expert,,,,
ps-1633_kindofinsect-3-1,ps-1633_kindofinsect-3,m-qˤ-,1623,false,expert,,,,
akkadian-2108_alouseaffectingclothanimalsandpeopleamoth-1-1,akkadian-2108_alouseaffectingclothanimalsandpeopleamoth-1,miqˤqˤaːnu,1623,false,expert,,,,
arabic-2109_flyingantspecies-1-1,arabic-2109_flyingantspecies-1,muːq,1623,false,expert,,,,
ps-2110_alargewildcat-1-1,ps-2110_alargewildcat-1,m-diːn-,1624,false,expert,,,,
akkadian-2111_tiger-1-1,akkadian-2111_tiger-1,mindinu,1624,false,expert,,,,
arabic-282_lion-3-1,arabic-282_lion-3,ʔal-madiːn-,1624,false,expert,,,,
ps-1633_kindofinsect-4-1,ps-1633_kindofinsect-4,m-s,1625,false,expert,,,,
syriac-2112_nonwingedlocustwoodwormcaterpiller-1-1,syriac-2112_nonwingedlocustwoodwormcaterpiller-1,maːʃoːtˤaː,1625,false,expert,,,,
geez-2113_termitewhiteant-1-1,geez-2113_termitewhiteant-1,məɬətˤ,1625,false,expert,,,,
ps-2114_ostrich-1-1,ps-2114_ostrich-1,nu,1626,false,expert,,,,
hebrew-2114_ostrich-1-1,hebrew-2114_ostrich-1,noʕŏmiːt,1626,false,expert,,,,
syriac-2114_ostrich-1-1,syriac-2114_ostrich-1,naʕaːmaː,1626,false,expert,,,,
arabic-2114_ostrich-1-1,arabic-2114_ostrich-1,naʕaːmat-,1626,false,expert,,,,
ps-2115_youngofanimalslarva-1-1,ps-2115_youngofanimalslarva-1,ħar-ap-,1628,false,expert,,,,
akkadian-2116_kindofwormsorlarvae-1-1,akkadian-2116_kindofwormsorlarvae-1,xarsapnu,1628,false,expert,,,,
arabic-2117_babyanimalsandbirdsorsmallcreatures-1-1,arabic-2117_babyanimalsandbirdsorsmallcreatures-1,ħarʃaf-,1628,false,expert,,,,
ps-528_kindofbird-8-1,ps-528_kindofbird-8,n-ɣ-r-,1629,false,expert,,,,
akkadian-530_abird-5-1,akkadian-530_abird-5,neːru,1629,false,expert,,,,
arabic-2118_nightingalesparrowchick-1-1,arabic-2118_nightingalesparrowchick-1,nuɣar-,1629,false,expert,,,,
ps-2119_youngcamel-1-1,ps-2119_youngcamel-1,ħ-waːr-,1630,false,expert,,,,
arabic-2120_ayoungcamelwhenjustborn-1-1,arabic-2120_ayoungcamelwhenjustborn-1,ħuwaːr-,1630,false,expert,,,,
ps-2121_swarmofbees-1-1,ps-2121_swarmofbees-1,n-ħl-,1631,false,expert,,,,
hebrew-2122_beehivealsothebeesofahiveswarm-1-1,hebrew-2122_beehivealsothebeesofahiveswarm-1,naːħiːl,1631,false,expert,,,,
arabic-2123_beebees-1-1,arabic-2123_beebees-1,naħl-,1631,false,expert,,,,
ps-528_kindofbird-9-1,ps-528_kindofbird-9,x-l-,1632,false,expert,,,,
hebrew-2124_phoenix-1-1,hebrew-2124_phoenix-1,ħoːl,1632,false,expert,,,,
arabic-2125_whitehawkregardedasofevilomen-1-1,arabic-2125_whitehawkregardedasofevilomen-1,ʔaxjal-,1632,false,expert,,,,
ps-1633_kindofinsect-5-1,ps-1633_kindofinsect-5,xaml-,1633,false,expert,,,,
akkadian-2126_alocust-1-1,akkadian-2126_alocust-1,xilammu,1633,false,expert,,,,
ps-528_kindofbird-10-1,ps-528_kindofbird-10,n-qˤ-r-,1634,false,expert,,,,
arabic-2127_kindofbirdsomewhatlikeasparrow-1-1,arabic-2127_kindofbirdsomewhatlikeasparrow-1,naqqaːr-,1634,false,expert,,,,
ps-2128_kindofsmallbird-1-1,ps-2128_kindofsmallbird-1,b-l-,1635,false,expert,,,,
akkadian-2129_aspeciesofcrestedbird-1-1,akkadian-2129_aspeciesofcrestedbird-1,buliːlu,1635,false,expert,,,,
arabic-2130_nightingale-1-1,arabic-2130_nightingale-1,bulbul-,1635,false,expert,,,,
ps-528_kindofbird-11-1,ps-528_kindofbird-11,bar-,1636,false,expert,,,,
hebrew-2131_abirdfattenedtobeeatenbykingsolomon-1-1,hebrew-2131_abirdfattenedtobeeatenbykingsolomon-1,barbuːr,1636,false,expert,,,,
ps-1633_kindofinsect-6-1,ps-1633_kindofinsect-6,bur-,1637,false,expert,,,,
akkadian-2132_caterpillarinsectlarva-1-1,akkadian-2132_caterpillarinsectlarva-1,burtu,1637,false,expert,,,,
ps-760_birdofprey-3-1,ps-760_birdofprey-3,daʔj-,1639,false,expert,,,,
ugaritic-2133_raptorconventionallyhawk-1-1,ugaritic-2133_raptorconventionallyhawk-1,dʔij,1639,false,expert,,,,
hebrew-2134_redkite-1-1,hebrew-2134_redkite-1,daːʔaː,1639,false,expert,,,,
hebrew-2135_uncleanbirdofpreyfrequentingruins-1-1,hebrew-2135_uncleanbirdofpreyfrequentingruins-1,dajjaː,1639,false,expert,,,,
syriac-2136_kite-1-1,syriac-2136_kite-1,dajtaː,1639,false,expert,,,,
arabic-2137_epitheteducorbeauepithetoftheraven-1-1,arabic-2137_epitheteducorbeauepithetoftheraven-1,daʔjat-,1639,false,expert,,,,
ps-948_cricket-2-1,ps-948_cricket-2,n-sˤ-r-,1640,false,expert,,,,
hebrew-948_cricket-2-1,hebrew-948_cricket-2,neːsˤær,1640,false,expert,,,,
syriac-2138_cricketsucker-1-1,syriac-2138_cricketsucker-1,naːsˤoraː,1640,false,expert,,,,
ps-2139_kindofabird-1-1,ps-2139_kindofabird-1,na,1641,false,expert,,,,
akkadian-530_abird-6-1,akkadian-530_abird-6,nasˤnasˤu,1641,false,expert,,,,
ugaritic-2140_birdwildbirdperhapsaraptoresphawkfalcon-1-1,ugaritic-2140_birdwildbirdperhapsaraptoresphawkfalcon-1,nsˤ,1641,false,expert,,,,
hebrew-2141_falcon-1-1,hebrew-2141_falcon-1,neːsˤ,1641,false,expert,,,,
syriac-2142_hawk-1-1,syriac-2142_hawk-1,nesˤsˤaː,1641,false,expert,,,,
arabic-2143_femalesparrow-1-1,arabic-2143_femalesparrow-1,nasˤsˤat-,1641,false,expert,,,,
ps-2144_yearlingfoalsmallofdomesticanimals-1-1,ps-2144_yearlingfoalsmallofdomesticanimals-1,p-lw,1642,false,expert,,,,
arabic-884_foal-1-1,arabic-884_foal-1,filw-,1642,false,expert,,,,
ps-2145_viscera-1-1,ps-2145_viscera-1,di,1643,false,expert,,,,
arabic-2146_foetusdechatdelievredeherissondegerboisefetuscatharehedgehogjerkin-1-1,arabic-2146_foetusdechatdelievredeherissondegerboisefetuscatharehedgehogjerkin-1,darsˤ-,1643,false,expert,,,,
ps-2147_fatfatness-1-1,ps-2147_fatfatness-1,d-ʃm,1644,false,expert,,,,
hebrew-2148_fatness-1-1,hebrew-2148_fatness-1,dæʃæn,1644,false,expert,,,,
hebrew-2149_fatpastureground-1-1,hebrew-2149_fatpastureground-1,doːʃæn,1644,false,expert,,,,
arabic-2150_etregrastobefat-1-1,arabic-2150_etregrastobefat-1,dsm,1644,false,expert,,,,
arabic-2151_qualitedunalimentgrasqualityofafattyfood-1-1,arabic-2151_qualitedunalimentgrasqualityofafattyfood-1,dasam-,1644,false,expert,,,,
arabic-2152_tresgrasveryfat-1-1,arabic-2152_tresgrasveryfat-1,ʔadsam-,1644,false,expert,,,,
ps-2153_kindofinsectlouse-1-1,ps-2153_kindofinsectlouse-1,p-l-,1645,false,expert,,,,
akkadian-2154_parasitelouse-1-1,akkadian-2154_parasitelouse-1,uplu,1645,false,expert,,,,
arabic-2155_kindofinsectsimilartothescarabmarkedwithblackandwhitespotswhichusuallyaccompaniesorprecedesscorpionsorvipers-1-1,arabic-2155_kindofinsectsimilartothescarabmarkedwithblackandwhitespotswhichusuallyaccompaniesorprecedesscorpionsorvipers-1,faːlijat-,1645,false,expert,,,,
ps-2156_kindofbirdhenquail-1-1,ps-2156_kindofbirdhenquail-1,parg-,1646,false,expert,,,,
hebrew-2157_youngpoultry-1-1,hebrew-2157_youngpoultry-1,pargiːt,1646,false,expert,,,,
syriac-2158_chick-1-1,syriac-2158_chick-1,parruːgaː,1646,false,expert,,,,
ps-528_kindofbird-12-1,ps-528_kindofbird-12,p-rp-r-,1647,false,expert,,,,
syriac-2159_quailsparrow-1-1,syriac-2159_quailsparrow-1,parpuːraː,1647,false,expert,,,,
arabic-2160_kindofsmallaquaticbird-1-1,arabic-2160_kindofsmallaquaticbird-1,firfir-,1647,false,expert,,,,
geez-2161_quail-1-1,geez-2161_quail-1,fərfərt,1647,false,expert,,,,
ps-2162_tailback-1-1,ps-2162_tailback-1,ð,1649,false,expert,,,,
arabic-2163_queuetoupettailtoupee-1-1,arabic-2163_queuetoupettailtoupee-1,ðuʔaːbat-,1649,false,expert,,,,
arabic-2164_queuetail-1-1,arabic-2164_queuetail-1,ðubaːbat-,1649,false,expert,,,,
geez-2165_backbackparttailborder-1-1,geez-2165_backbackparttailborder-1,zabaːn,1649,false,expert,,,,
ps-2166_goosecrane-1-1,ps-2166_goosecrane-1,kurkij-,1650,false,expert,,,,
akkadian-693_goose-1-1,akkadian-693_goose-1,kurkû,1650,false,expert,,,,
syriac-2167_grusgrue-1-1,syriac-2167_grusgrue-1,kurkəjaː,1650,false,expert,,,,
arabic-2168_numidiancrane-1-1,arabic-2168_numidiancrane-1,kurkijj-,1650,false,expert,,,,
geez-2169_crane-1-1,geez-2169_crane-1,korki,1650,false,expert,,,,
geez-2169_crane-2-1,geez-2169_crane-2,kʷaraːki,1650,false,expert,,,,
ps-576_wing-3-1,ps-576_wing-3,gadp-,1651,false,expert,,,,
arabic-2170_ailedunoiseauwingofabird-1-1,arabic-2170_ailedunoiseauwingofabird-1,migdaːf-,1651,false,expert,,,,
ps-2171_prepuceclitoris-1-1,ps-2171_prepuceclitoris-1,gilʕ-,1652,false,expert,,,,
syriac-1046_foreskin-2-1,syriac-1046_foreskin-2,gəlaʕtaː,1652,false,expert,,,,
arabic-2172_oterenleverleprepucedanslacirconcisiontotakeoffremovetheforeskinincircumcision-1-1,arabic-2172_oterenleverleprepucedanslacirconcisiontotakeoffremovetheforeskinincircumcision-1,glʕ,1652,false,expert,,,,
ps-2173_pieceofskin-1-1,ps-2173_pieceofskin-1,gu,1653,false,expert,,,,
arabic-2174_depouillepeauoteebodyskinremoved-1-1,arabic-2174_depouillepeauoteebodyskinremoved-1,gulb-,1653,false,expert,,,,
arabic-2175_peaumincequicouvrelaplaieenvoiedeguerisonthinskinthatcoversthehealingwound-1-1,arabic-2175_peaumincequicouvrelaplaieenvoiedeguerisonthinskinthatcoversthehealingwound-1,gulbat-,1653,false,expert,,,,
ps-2176_toweep-1-1,ps-2176_toweep-1,bkj,1654,false,expert,,,,
akkadian-2176_toweep-1-1,akkadian-2176_toweep-1,bakû,1654,false,expert,,,,
ugaritic-2176_toweep-1-1,ugaritic-2176_toweep-1,bkj,1654,false,expert,,,,
hebrew-2176_toweep-1-1,hebrew-2176_toweep-1,bkj,1654,false,expert,,,,
syriac-2177_toweepcry-1-1,syriac-2177_toweepcry-1,bkj,1654,false,expert,,,,
arabic-2176_toweep-1-1,arabic-2176_toweep-1,bkj,1654,false,expert,,,,
geez-2176_toweep-1-1,geez-2176_toweep-1,bakaja,1654,false,expert,,,,
ps-2178_skinpeelscalestest-1-1,ps-2178_skinpeelscalestest-1,g-lpat-,1655,false,expert,,,,
syriac-2179_crabshell-1-1,syriac-2179_crabshell-1,glaːptaː,1655,false,expert,,,,
arabic-2180_peaudunebeteoteeetvideeskinofananimalremovedandemptied-1-1,arabic-2180_peaudunebeteoteeetvideeskinofananimalremovedandemptied-1,gilf-,1655,false,expert,,,,
arabic-2181_morceaudepeauenleveepieceofskinremoved-1-1,arabic-2181_morceaudepeauenleveepieceofskinremoved-1,gulfat-,1655,false,expert,,,,
ps-2182_longhairmane-1-1,ps-2182_longhairmane-1,ga,1656,false,expert,,,,
arabic-2183_toupettoupee-1-1,arabic-2183_toupettoupee-1,gummat-,1656,false,expert,,,,
ps-1633_kindofinsect-7-1,ps-1633_kindofinsect-7,d-g-,1657,false,expert,,,,
arabic-2184_grandenueedesauterelleslargeswarmoflocusts-1-1,arabic-2184_grandenueedesauterelleslargeswarmoflocusts-1,dajagaːn-,1657,false,expert,,,,
ps-2185_kindofsmallcreature-1-1,ps-2185_kindofsmallcreature-1,d-l-l-,1658,false,expert,,,,
akkadian-2186_asmallanimalprobablyafrog-1-1,akkadian-2186_asmallanimalprobablyafrog-1,daːlilu,1658,false,expert,,,,
akkadian-2186_asmallanimalprobablyafrog-2-1,akkadian-2186_asmallanimalprobablyafrog-2,dallaːlu,1658,false,expert,,,,
ps-1633_kindofinsect-8-1,ps-1633_kindofinsect-8,dim-,1659,false,expert,,,,
akkadian-2187_alocustorbirdeineartheuschreckekindofgrasshopper-1-1,akkadian-2187_alocustorbirdeineartheuschreckekindofgrasshopper-1,dimiːtu,1659,false,expert,,,,
arabic-2188_poufourmilouseant-1-1,arabic-2188_poufourmilouseant-1,dimm-at-,1659,false,expert,,,,
ps-2189_wildcat-1-1,ps-2189_wildcat-1,d-mm-,1660,false,expert,,,,
akkadian-2190_awildanimalgepardcheetah-1-1,akkadian-2190_awildanimalgepardcheetah-1,dumaːmu,1660,false,expert,,,,
geez-1646_cat-1-1,geez-1646_cat-1,dəmmat,1660,false,expert,,,,
ps-528_kindofbird-13-1,ps-528_kindofbird-13,d-rr-,1669,false,expert,,,,
hebrew-2191_akindofbirdswallowdove-1-1,hebrew-2191_akindofbirdswallowdove-1,dəroːr,1669,false,expert,,,,
arabic-2192_perroquetparrotlaperrucheacolliercouleurderosetherosecolouredparakeet-1-1,arabic-2192_perroquetparrotlaperrucheacolliercouleurderosetherosecolouredparakeet-1,durr-at-,1669,false,expert,,,,
ps-2193_kindofworminsect-1-1,ps-2193_kindofworminsect-1,ð-r-,1674,false,expert,,,,
hebrew-2194_aparasiteworminthebowels-1-1,hebrew-2194_aparasiteworminthebowels-1,duːraː,1674,false,expert,,,,
ps-528_kindofbird-14-1,ps-528_kindofbird-14,raʔ,1675,false,expert,,,,
hebrew-2134_redkite-2-1,hebrew-2134_redkite-2,raːʔaː,1675,false,expert,,,,
arabic-2169_crane-1-1,arabic-2169_crane-1,rahw-,1675,false,expert,,,,
ps-1633_kindofinsect-9-1,ps-1633_kindofinsect-9,s-ħ,1676,false,expert,,,,
akkadian-2126_alocust-2-1,akkadian-2126_alocust-2,saxtˤu,1676,false,expert,,,,
geez-935_fly-2-1,geez-935_fly-2,səhitˤ,1676,false,expert,,,,
ps-2161_quail-1-1,ps-2161_quail-1,--lw-,1677,false,expert,,,,
hebrew-2161_quail-1-1,hebrew-2161_quail-1,ɬəlaːw,1677,false,expert,,,,
syriac-2195_quailpl-1-1,syriac-2195_quailpl-1,salwaj,1677,false,expert,,,,
arabic-2161_quail-1-1,arabic-2161_quail-1,salwaː,1677,false,expert,,,,
ps-528_kindofbird-15-1,ps-528_kindofbird-15,saqˤʷaːt-,1678,false,expert,,,,
akkadian-2196_awadingbird-1-1,akkadian-2196_awadingbird-1,saqˤaːtu,1678,false,expert,,,,
ps-528_kindofbird-16-1,ps-528_kindofbird-16,s-mm-,1679,false,expert,,,,
akkadian-2197_dove-1-1,akkadian-2197_dove-1,summu,1679,false,expert,,,,
arabic-2198_kindoflittlebirdsimilartoaswallow-1-1,arabic-2198_kindoflittlebirdsimilartoaswallow-1,samaːmat-,1679,false,expert,,,,
ps-2199_deadbodybackofbody-1-1,ps-2199_deadbodybackofbody-1,g-nz-,1683,false,expert,,,,
arabic-2200_corpsedeadman-1-1,arabic-2200_corpsedeadman-1,ganaːzat-,1683,false,expert,,,,
ps-555_locust-3-1,ps-555_locust-3,g-b-,1684,false,expert,,,,
hebrew-950_swarmoflocust-1-1,hebrew-950_swarmoflocust-1,goːbaj,1684,false,expert,,,,
arabic-2201_thelocustlocusts-1-1,arabic-2201_thelocustlocusts-1,gaːbiʔ-,1684,false,expert,,,,
ps-528_kindofbird-17-1,ps-528_kindofbird-17,ʃ-l-,1685,false,expert,,,,
syriac-2202_heronpelicanibis-1-1,syriac-2202_heronpelicanibis-1,ʃaːleː,1685,false,expert,,,,
geez-2203_kindofbirdofprey-1-1,geez-2203_kindofbirdofprey-1,sol,1685,false,expert,,,,
ps-528_kindofbird-18-1,ps-528_kindofbird-18,ʃ-lk-,1686,false,expert,,,,
hebrew-2204_anuncleanbird-1-1,hebrew-2204_anuncleanbird-1,ʃaːlaːk,1686,false,expert,,,,
arabic-2205_youngoneofpartridge-1-1,arabic-2205_youngoneofpartridge-1,silkaːnat-,1686,false,expert,,,,
ps-2206_kindofreptilesnakelizard-1-1,ps-2206_kindofreptilesnakelizard-1,ʃ,1687,false,expert,,,,
akkadian-552_asnake-2-1,akkadian-552_asnake-2,ʃammaːnu,1687,false,expert,,,,
hebrew-925_gecko-1-1,hebrew-925_gecko-1,ɬəmaːmiːt,1687,false,expert,,,,
arabic-2207_kindofbiglizard-1-1,arabic-2207_kindofbiglizard-1,saːmm-,1687,false,expert,,,,
ps-1633_kindofinsect-10-1,ps-1633_kindofinsect-10,guːg-,1688,false,expert,,,,
