ID,Name,Concepticon_ID,Concepticon_Gloss
1501_blackmoleonthefaceandbodyblackspotadiseaseofbarley,black mole (on the face and body); black spot (a disease of barley),,
1502_pustulesbreakingoutuponthelipsafterafever,pustules breaking out upon the lips after a fever,,
1503_birthmarkscarontheskin,"birth-mark, scar on the skin",1751,BIRTHMARK
1504_amoleorwart,a mole or wart,2665,WART
1505_cautereulcereartificielcauteryartificialulcer,"cautère, ulcère artificiel (cautery, artificial ulcer)",,
1506_spotontheskinbruisemarkofviolence,"spot on the skin, bruise, mark of violence",1148,BRUISE
1507_amarkofdiscolorationontheskin,a mark of discoloration on the skin,,
1508_woundslash,"wound, slash",1109,WOUND
1509_skinspecks,skin specks,,
1510_wound,wound,1109,WOUND
1511_markofbeatingahealedwound,mark of beating; a healed wound,,
1512_eruptionontheskin,eruption on the skin,,
1513_scabiesitchboil,"scabies, itch, boil",2493,BOIL
1514_etrerongeparlagaletobeeatenupbythescab,être rongé par la gâle (to be eaten up by the scab),,
1515_itchaboil,"itch, a boil",793,BOIL (OF SKIN)
1516_skinrash,skin rash,,
1517_whitescurf,white scurf,,
1518_onehavinganeruptionresemblingleprosy,one having an eruption resembling leprosy,,
1519_pimplespustules,"pimples, pustules",1809,PIMPLE
1520_mildspeciesofleprosy,mild species of leprosy,,
1521_greyhair,grey hair,,
1522_graueshaar,graues Haar,,
1523_thegreyhairadvancedage,the grey hair; advanced age,,
1524_whitehair,white hair,,
1525_whitenessofthehair,whiteness of the hair,,
1526_deafperson,deaf person,458,DEAF PERSON
1527_tostoponesears,to stop one’s ears,,
1528_firmsolidmute,firm; solid; mute,1666,MUTE
1529_tocough,to cough,879,COUGH
1530_phlegmcoughwithphlegm,phlegm; cough with phlegm,3061,PHLEGM
1531_qalhitptocough,"(qal, hitp.) to cough",879,COUGH
1532_cough,cough,879,COUGH
1533_tofartbreakwindaudibly,"to fart, break wind audibly",1159,FART
1534_tofart,to fart,1159,FART
1535_patobreakwind,(pa.) to break wind,1159,FART
1536_stomachgrowling,stomach growling,,
1537_tobreakwindsilently,to break wind silently,,
1538_pet,pet,3780,PET
1539_toemitanoiselesswindfromonesanus,to emit a noiseless wind from one's anus,,
1540_tobreakwind,to break wind,1159,FART
1541_toberabidmad,"to be rabid, mad",1899,MAD
1542_toragetoberabid,"to rage, to be rabid",2203,RABID
1543_puhitptobehavelikeamadman,"(pu., hitp.) to behave like a madman",,
1544_mad,mad,1899,MAD
1545_tobury,to bury,1719,BURY
1546_tobestrong,to be strong,785,STRONG
1547_male,male,1553,MALE
1548_manmale,"man, male",1554,MAN
1549_maleanimal,male animal,2263,MALE (OF ANIMAL)
1550_malemasculineanimalrampenisarsenic,"male, masculine animal; ram; penis; arsenic",1222,PENIS
1551_malepenis,male; penis,1222,PENIS
1552_daughterinlawbride,daughter-in-law; bride,1266,BRIDE
1553_daughterinlawwifeofasonlivinginhisfathershouseholdbridesisterinlaw,"daughterinlaw, wife of a son living in his father's household, bride, sisterinlaw",1266,BRIDE
1554_daughterinlawbride,"daughterinlaw, bride",1266,BRIDE
1555_,???,,
1556_daughterinlawsisterinlaw,"daughterinlaw, sisterinlaw",,
1557_widow,widow,1756,WIDOW
1558_maidservant,maidservant,,
1559_slavegirlservantgirl,"slave girl, servant girl",,
1560_tohire,to hire,856,HIRE
1561_tohiretobehired,to hire; to be hired,856,HIRE
1562_toown,to own,684,OWN
1563_subjects,subjects,,
1564_torule,to rule,1846,RULE
1565_capital,capital,,
1566_herdofcattlesheeporhorses,"herd of cattle, sheep, or horses",1331,SHEEP
1567_mistress,mistress,,
1568_mistressofthehouse,mistress of the house,,
1569_tobesated,to be sated,106,SATIATED
1570_tobecomesated,to become sated,,
1571_sichsattigen,sich sättigen,,
1572_toeatonesfill,to eat one's fill,,
1573_tobesatedhaveonesfill,"to be sated, have one`s fill",106,SATIATED
1574_tobebecomesatiated,"to be, become satiated",1579,BE
1575_tobethirsty,to be thirsty,3474,BE THIRSTY
1576_tosiptoabsorb,"to sip, to absorb",,
1577_tosip,to sip,,
1578_totastetobetasty,"to taste, to be tasty",21,TASTE (SOMETHING)
1579_thoughtreasonplan,"thought, reason, plan",2975,THOUGHT
1580_totaste,to taste,21,TASTE (SOMETHING)
1581_tobebitter,to be bitter,887,BITTER
1582_bitter,bitter,887,BITTER
1583_tobesweet,to be sweet,717,SWEET
1584_sweet,sweet,717,SWEET
1585_vtosmackoneslips,V. to smack one’s lips,,
1586_tobesour,to be sour,1906,SOUR
1587_vinegar,vinegar,985,VINEGAR
1588_tobeleavened,to be leavened,,
1589_tofermentrise,"to ferment, rise",3652,FERMENT
1590_todrawwater,to draw water,1911,DRAW (WATER)
1591_tobesatisfiedwithdrinking,to be satisfied with drinking,,
1592_receptacleforliquids,receptacle for liquids,,
1593_todragpull,"to drag, pull",2030,DRAG
1594_todrawwaterwithabucket,to draw water with a bucket,,
1595_todrawwaterfromawell,to draw water from a well,,
1596_todrawwatertopullout,to draw water; to pull out,2325,PULL OUT
1597_bucket,bucket,2052,BUCKET
1598_waterbucket,water bucket,,
1599_clarifiedbutter,clarified butter,,
1600_buttercream,butter; cream,1245,BUTTER
1601_cream,cream,,
1602_butter,butter,1245,BUTTER
1603_alcoholicdrink,alcoholic drink,404,ALCOHOL (FERMENTED DRINK)
1604_analcoholicdrinkbeer,"an alcoholic drink, beer",1639,BEER
1605_intoxicatingdrinknotmadefromgrapes,intoxicating drink not made from grapes,,
1606_tobecomeinebriated,to become inebriated,,
1607_tobecomeintoxicated,to become intoxicated,,
1608_togrind,to grind,1033,GRIND
1609_togrindintoflour,to grind into flour,,
1610_flour,flour,1594,FLOUR
1611_tosieve,to sieve,86,SIEVE
1612_tosift,to sift,,
1613_sieve,sieve,3353,SIEVE (TOOL)
1614_pitofanwinnowsift,"(pi.) to fan, winnow, sift",2462,WINNOWING
1615_dirt,dirt,25,DIRT
1616_kindofsievemadeofpalmleaves,kind of sieve made of palm leaves,,
1617_tofanwinnowsift,"to fan, winnow, sift",360,FAN (ACTION)
1618_tosifttosprinkle,to sift; to sprinkle,,
1619_fruityield,"fruit, yield",1507,FRUIT
1620_toknead,to knead,274,KNEAD
1621_torollamorseloffoodinmeltedfat,to roll a morsel of food in melted fat,,
1622_tobake,to bake,183,BAKE
1623_bakingtray,baking tray,,
1624_baked,baked,,
1625_toboilcook,"to boil, cook",1100,COOK (SOMETHING)
1626_tobecookedreadyripe,"to be cooked, ready, ripe",178,RIPE
1627_toboiltoroast,"to boil, to roast",2493,BOIL
1628_boilseethegrowripe,"boil, seethe, grow ripe",2493,BOIL
1629_togrowripetoboil,to grow ripe; to boil,2493,BOIL
1630_toripen,to ripen,179,RIPEN
1631_ivtoboilunripedates,IV. to boil unripe dates,,
1632_aigleeagle,aigle (eagle),,
1633_kindofinsect,kind of insect,,
1634_agreenwingedinsectabird,a green winged insect; a bird,937,BIRD
1635_mouchequisattaqueauchameausintroduitdanssonnezetletourmenteflythatattacksthecamelgetsintoitsnoseandtormentsit,"mouche qui s'attaque au chameau, s'introduit dans son nez et le tourmente (fly that attacks the camel, gets into its nose and torments it)",,
1636_abreedofsheep,a breed of sheep(?),,
1637_youngram,(young) ram,1344,RAM
1638_caterpillar,caterpillar,2247,CATERPILLAR
1639_weevilfly,weevil; fly,1441,FLY (MOVE THROUGH AIR)
1640_araigneespider,araignée (spider),,
1641_youngbull,young bull,,
1642_ibis,ibis,,
1643_kindofbirdsimilartotheswallowandprovidedwithaverylongbeak,kind of bird similar to the swallow and provided with a very long beak,,
1644_todigtomakeahole,"to dig, to make a hole",1418,DIG
1645_kindofsnakeworm,"kind of snake, worm",1219,WORM
1646_cat,cat,1208,CAT
1647_catweaselanimalthateatschickens,"cat; weasel, animal that eats chickens",1208,CAT
1648_turtledove,turtledove,1853,DOVE
1649_youngmalesheep,young (male) sheep,,
1650_flockofsheeporgoats,flock of sheep or goats,,
1651_viscerainnerorganintestine,"viscera, inner organ, intestine",1991,INTESTINES
1652_apartoftheliver,a part of the liver,,
1653_partorboneofthelegofanimal,(part or bone of the) leg of animal,,
1654_partofthelowerlegofaquadruped,part of the lower leg of a quadruped,,
1655_thighboneshinbonetibialeglargeboneofthelegshoulderofanimal,"thighbone, shinbone, tibia, leg, large bone of the leg, shoulder of animal",1297,LEG
1656_thelongportionofthewingarmsshoulders,"the long portion of the wing; arms, shoulders",1673,ARM
1657_wingarmfinellfathom,"wing; arm; fin; ell, fathom",1257,WING
1658_agiterlesailesseditdunoiseauquicouvetowavewingssaidofabroodingbird,agiter les ailes (se dit d'un oiseau qui couve) (to wave wings (said of a brooding bird),,
1659_sagiterherissersesplumesetleverlesailescommefaitunoiseauquicouvesesoeufsalapprochedunennemitoflutterbristleitsfeathersandliftitswingslikeabirdthatincubatesitseggswhenanenemyapproaches,"s'agiter, hérisser ses plumes et lever les ailes, comme fait un oiseau qui couve ses oeufs, à l'approche d'un ennemi (to flutter, bristle its feathers and lift its wings, like a bird that incubates its eggs, when an enemy approaches)",,
1660_tobegiddyhavepaininthehead,to be giddy; have pain in the head,,
1661_tobegiddystagger,"to be giddy, stagger",,
1662_vertigogiddinessinthehead,"vertigo, giddiness in the head",,
1663_tobuyouttoransomtoredeem,"to buy out, to ransom, to redeem",,
1664_tosparetorelease,"to spare, to release",1095,LET GO OR SET FREE
1665_toransomtoredeem,"to ransom, to redeem",,
1666_tobuyouttoransomtoredeem,"to buy out, to ransom; to redeem",,
1667_payingrewardingcompensating,"paying, rewarding, compensating",,
1668_tospeakemphaticallytopray,"to speak emphatically, to pray",24,PRAY
1669_topraytotobeseechtosupplicate,"to pray to, to beseech, to supplicate",,
1670_tocurseviiitoaddresswithearnestenergeticsupplication,"to curse; VIII. to address with earnest, energetic supplication",8,CURSE
1671_tobeofbadqualitytobeputridtostink,"to be of bad quality, to be putrid, to stink",1587,SMELL (STINK)
1672_tosmellbadbeofbadquality,"to smell bad, be of bad quality",42,STINKING
1673_tostink,to stink,1587,SMELL (STINK)
1674_badfoulsmelling,"bad, foulsmelling",1292,BAD
1675_sourunripeberries,"sour, unripe berries",1906,SOUR
1676_tobebaddispleasetobeinabadconditiontobeinpaingrieve,"to be bad, displease; to be in a bad condition; to be in pain; grieve",1292,BAD
1677_tobeinastateofdistresspoverty,"to be in a state of distress, poverty",,
1678_veryevilorbadishe,very evil or bad is he!,,
1679_tobebad,to be bad,1292,BAD
1680_tobeashamed,to be ashamed,1894,ASHAMED
1681_tocometoshame,to come to shame,,
1682_beashamed,be ashamed,1894,ASHAMED
1683_shameshamelessness,shame; shamelessness,1776,SHAME
1684_shame,shame,1776,SHAME
1685_tobeashamedtobeconfused,to be ashamed; to be confused,1894,ASHAMED
1686_calumnyslanderfalseaccusation,"calumny, slander, false accusation",,
1687_toblowbreatheinflate,"to blow, breathe, inflate",175,BLOW (OF WIND)
1688_toblowsomethinghissetc,"to blow (something), hiss, etc.",3685,HISS
1689_toblow,to blow,175,BLOW (OF WIND)
1690_todiffuseofodourtoblowofwind,to diffuse (of odour); to blow (of wind),175,BLOW (OF WIND)
1691_toblowwithmouth,to blow with mouth,176,BLOW (WITH MOUTH)
1692_toblowbreatheoninflatesoundaninstrumentblowahorntrumpet,"to blow, breathe on, inflate, sound (an instrument), blow (a horn, trumpet)",175,BLOW (OF WIND)
1693_god,god,1944,GOD
1694_toblowawaywinnow,"to blow away, winnow",2462,WINNOWING
1695_window,window,1375,WINDOW
1696_ivtobeviolentanddrivealongthedustandpebblesaboutwind,IV. to be violent and drive along the dust and pebbles (about wind),,
1697_tobelamehaveadislocatedlimb,to be lame; have a dislocated limb,320,LAME
1698_lamecrippled,"lame, crippled",320,LAME
1699_tobelamelimp,"to be lame, limp",366,LIMP
1700_limping,limping,,
1701_todislocatetoremovefromitsplacetoseparatetodispersetobeweakinintellectandinbody,"to dislocate, to remove from its place, to separate, to disperse; to be weak in intellect and in body",1359,SEPARATE
1702_iiavoirlesmembresducorpslachessansvigeurtohaveloosebodymemberswithoutvigor,"II. avoir les membres du corps lâches, sans vigeur (to have loose body members, without vigor)",,
1703_without,without,1478,WITHOUT
1704_withoutwithouttheconsentofapartfromintheabsenceof,"without, without the consent of, apart from, in the absence of",1478,WITHOUT
1705_withoutsavebeforeexceptforbutratheroutsideofbesidesapartfromregardlessof,"without, save; before; except for; but, rather; outside of, besides, apart from regardless of",1882,BEFORE
1706_tobuild,to build,1840,BUILD
1707_tobuildtocreate,"to build, to create",1840,BUILD
1708_toface,to face,1560,FACE
1709_tofacetoapproachtoaccept,"to face, to approach, to accept",1778,APPROACH
1710_pastbygonetimebeforeinthepresenceinfrontof,"past, bygone time; before, in the presence, in front of",1882,BEFORE
1711_tocleavethewaterwithitsstemtofacethewindship,to cleave the water with its stem; to face the wind (ship),,
1712_toenclosetoprotecttoshelter,"to enclose, to protect, to shelter",2900,PROTECT
1713_toconfine,to confine,,
1714_toenclosetofencetoprotect,"to enclose, to fence, to protect",2900,PROTECT
1715_aphtomakedwell,(aph.) to make dwell,,
1716_toveiltoconcealtocovertoprotect,"to veil, to conceal, to cover, to protect",761,COVER
1717_shoe,shoe,1381,SHOE
1718_atypeofshoe,a type of  shoe,,
1719_shoesandalsrim,"shoe, sandal(s); rim (?)",1381,SHOE
1720_boot,boot,585,BOOT
1721_toplace,to place,723,PLACE (POSITION)
1722_toplacetoestablish,"to place, to establish",723,PLACE (POSITION)
1723_tohavegreyhair,to have grey hair,,
1724_tobecomeold,to become old,,
1725_tobegreyheadedold,"to be grey headed, old",1229,OLD
1726_tobecomewhitehairedhoary,"to become whitehaired, hoary",,
1727_toturngreyhair,to turn grey (hair),,
1728_tohaveanosewithacutofftiphaveaslitlip,to have a nose with a cut-off tip; have a slit lip,,
1729_flatnosed,flat nosed,,
1730_beingflatnosed,being flat nosed,,
1731_havingthenoseslit,having the nose slit,,
1732_tocutsplitbreak,"to cut, split, break",1432,CUT
1733_tobreakopenasealcuttosizepruneweed,"to break open a seal, cut to size, prune, weed",3288,WEED
1734_fendrelegerementdechirerlegerementycauserunedechiruretocracklightlytearlightlycauseatear,"fendre légerement, déchirer légèrement, y causer une déchirure (to crack lightly, tear lightly, cause a tear)",,
1735_womanhavinghervaginaandrectumunitedbytherendingoftheseparationbetweenthem,woman having her vagina and rectum united by the rending of the separation between them,,
1736_kindofdiseasefevercoldintheheadplague,"kind of disease (fever, cold in the head; plague)",,
1737_tobenauseated,to be nauseated,,
1738_adiseaseaffectingtheheadvisionetc,"a disease (affecting the head, vision, etc.)",2519,SEEING (VISUAL SENSE)
1739_certainemaladiedeschameauxakindofcameldisease,certaine maladie des chameaux (a kind of camel disease),,
1740_pestilenceplague,"pestilence, plague",,
1741_acalamity,a calamity,,
1742_plaguepestilence,"plague, pestilence",,
1743_bubonicplague,bubonic plague,,
1744_ivtogobackwardtoabadstatetodie,"IV. to go backward, to a bad state; to die",1494,DIE
1745_death,death,910,DEATH
1746_plmalheuradversiteinfortunemisfortuneadversity,"(pl.) malheur, adversité, infortune (misfortune, adversity)",,
1747_touxcoqueluchecoughwhoopingcough,"toux, coqueluche (cough, whooping cough)",,
1748_plaieulcereaudosdunchameauwoundulceronthebackofacamel,"plaie, ulcère au dos d’un chameau (wound, ulcer on the back of a camel)",,
1749_eyebroweyepitfront,"eyebrow, eye-pit, front",1173,EYEBROW
1750_brain,brain(?),1583,BRAIN
1751_eyebrows,eyebrows,1173,EYEBROW
1752_eyebrowtheelevationaroundgenitals,eyebrow; the elevation around genitals,1173,EYEBROW
1753_bonethatformstheeyesocket,bone that forms the eye socket,,
1754_tomix,to mix,2017,MIX
1755_tomixtobrewbeertomakeanalloytokneadinthestativetobespottedvariegatedtomixupconfusetopollutetobenumb,"to mix, to brew beer, to make an alloy, to knead (in the stative), to be spotted, variegated, to mix up, confuse, to pollute, to be numb",2017,MIX
1756_tomoistentomixuptoconfound,"to moisten; to mix up, to confound",28,MOISTEN
1757_tominglemix,"to mingle, mix",2017,MIX
1758_toscattertodisperse,"to scatter, to disperse",3705,SCATTER
1759_tomoisten,to moisten,28,MOISTEN
1760_tospoiltoruintodestroytomixtoconfusetomoistentowet,"to spoil, to ruin, to destroy; to mix, to confuse; to moisten, to wet",681,DESTROY
1761_tosprouttogerminate,"to sprout, to germinate",2076,SPROUT (VERB)
1762_toproduceplantsorherbstobecomegreentoputforththeirbudstrees,"to produce plants or herbs, to become green, to put forth their buds (trees)",,
1763_tosprouttoshootforthtogrow,"to sprout, to shoot forth, to grow",479,GROW
1764_tobeinvalidlosttostopworking,"to be invalid, lost, to stop working",3667,LOST
1765_toceasetostop,"to cease, to stop",1928,CEASE
1766_toceaseworking,to cease working,,
1767_toceasedesistperish,"to cease, desist, perish",1928,CEASE
1768_tobefalseuntruewrong,"to be false, untrue, wrong",1390,WRONG
1769_tobeuselessidlevoid,"to be useless, idle, void",2756,IDLE
1770_tobringgoodtidings,to bring good tidings,,
1771_toreporttobringgoodnews,"to report, to bring (good) news",,
1772_pitobringgoodtidings,(pi.) to bring good tidings,,
1773_iitobringgoodtidings,II. to bring good tidings,,
1774_toteartocut,"to tear, to cut",1432,CUT
1775_tostopcutofftostaunchtodecidetoapportiontodivideanumberawhole,"to stop, cut off, to staunch; to decide; to apportion, to divide a number, a whole",685,DECIDE
1776_secret,secret,1121,SECRET
1777_tobreakbread,to break bread,,
1778_togiveacleardecision,to give a clear decision,,
1779_todivide,to divide,1119,DIVIDE
1780_toseversunderbreak,"to sever, sunder, break",680,BREAK (DESTROY OR GET DESTROYED)
1781_miracle,miracle,2541,MIRACLE
1782_tobreaktocrushtobruise,"to break, to crush, to bruise",1520,CRUSH
1783_todemolishtodestroy,"to demolish, to destroy",681,DESTROY
1784_tocuttoteartodividetodetachtoseparate,"to cut, to tear; to divide, to detach, to separate",1432,CUT
1785_toclearaway,to clear away(?),,
1786_grapesthathavefalleninavineyard,grapes that have fallen in a vineyard,,
1787_toopenwidesplit,"to open wide, split",1437,SPLIT
1788_totearasundercleavetoopenwide,"to tear asunder, cleave; to open wide",,
1789_togobeforetoprecedethepeopleorcompanyofmen,"to go before, to precede the people or company of men",,
1790_borderside,"border, side",682,SIDE
1791_side,side,682,SIDE
1792_foreheadfront,"forehead, front",123,FOREHEAD
1793_templeboundarybordersidefringe,"temple; boundary, border, side, fringe",682,SIDE
1794_sideedge,"side, edge",682,SIDE
1795_browforehead,"brow, forehead",123,FOREHEAD
1796_appearanceformfrontside,"appearance, form, front side",1017,APPEARANCE
1797_troopofmen,troop (of men),,
1798_tobreaktocrush,"to break, to crush",1520,CRUSH
1799_todisperse,to disperse,,
1800_ivtosplittocleave,"IV. to split, to cleave",,
1801_tosparkletoshinebrightly,"to sparkle, to shine brightly",2889,TWINKLE
1802_shiningglistering,"shining, glistering",,
1803_whiteplacesorportionsofsand,white places or portions of sand,,
1804_toscintillatetoflashtoredden,"to scintillate, to flash, to redden",,
1805_toopen,to open,1156,OPEN
1806_pitobreakopenarablesoiltodigfurrows,"(pi.) to break open arable soil, to dig furrows",,
1807_topierce,to pierce,398,PIERCE
1808_topuncturetopierce,"to puncture, to pierce",398,PIERCE
1809_pitoengrave,(pi.) to engrave,,
1810_aringwithoutastone,a ring without a stone,,
1811_toplait,to plait,3295,BRAID (VERB)
1812_totwine,to twine,,
1813_tiedonadjthreadsubst,tied on (adj.); thread (subst.),1161,THREAD
1814_niptobeentangledwithoneanothertowrestletobetortuousastute,"(nip.) to be entangled with one another, to wrestle; to be tortuous, astute",,
1815_totwistdistorttoturnasideturnaway,"to twist, distort; to turn aside, turn away",430,TWIST
1816_tospintotwist,"to spin, to twist",121,SPIN
1817_tosplittocleave,"to split, to cleave",1437,SPLIT
1818_tountietorelease,"to untie, to release",352,UNTIE
1819_aperture,aperture,,
1820_todepartgoaway,"to depart, go away",1752,LEAVE
1821_tocleavetosplittobegintooriginatetrans,"to cleave, to split; to begin, to originate (trans.)",1437,SPLIT
1822_intestinesexcrement,intestines; excrement,1991,INTESTINES
1823_darm,Darm,,
1824_intestinesgut,"intestines, gut",1991,INTESTINES
1825_dungofsolidhoofedanimalsandbirdshumanexcrement,dung of solidhoofed animals and birds; human excrement,,
1826_hairontheheadbristle,"hair (on the head), bristle",2648,HAIR (HEAD)
1827_bristleanimalhair,"bristle, (animal) hair",1040,HAIR
1828_bristleseyebrows,bristles; eyebrows,1173,EYEBROW
1829_stinking,stinking,42,STINKING
1830_abundanceofhair,abundance of hair,,
1831_sign,sign,1720,SIGN
1832_tocometocomebacktoreturntoenter,"to come; to come back, to return; to enter",1446,COME
1833_towalkalonggothroughastreetaroadasquareagateetctopassoveraregion,"to walk along, go through (a street, a road, a square, a gate, etc.), to pass over (a region)",667,ROAD
1834_tocometoentertowalkalongtopassover,"to come, to enter; to walk along, to pass over",1446,COME
1835_tocometoenter,to come; to enter,1446,COME
1836_toreturntocomeback,"to return, to come back",581,COME BACK
1837_tochoosetotest,"to choose, to test",1750,CHOOSE
1838_toselectchoosetoexamine,"to select, choose; to examine",1750,CHOOSE
1839_toselecttolevytroops,to select; to levy (troops),1750,CHOOSE
1840_toexaminetochoose,to examine; to choose,1750,CHOOSE
1841_youngfullygrownvigorousman,"young, fullygrown, vigorous man",1207,YOUNG
1842_tocuttoslittodivide,"to cut, to slit, to divide",1432,CUT
1843_togiveoffvapourorfume,to give off vapour or fume,,
1844_patoinflameexcite,"(pa.) to inflame, excite",,
1845_tosendupitsfumevaporsteamthecookingpot,"to send up its fume, vapor, steam (the cooking pot)",1193,STEAM
1846_house,house,1252,HOUSE
1847_houseplaceofdwelling,"house, place of dwelling",1252,HOUSE
1848_housebuildingresidencehome,"house, building; residence, home",1252,HOUSE
1849_housedwellingplace,"house, dwelling place",1252,HOUSE
1850_housetent,"house, tent",1252,HOUSE
1851_withtogetherwith,"with, together with",1340,WITH
1852_with,with,1340,WITH
1853_withbeside,"with, beside",1340,WITH
1854_togetherwithwiththehelpofbythesideofbesidesoutoffrom,"together with, with the help of, by the side of, besides, out of, from",693,FROM
1855_uptountil,"up to, until",2753,UNTIL
1856_uptoasfarasuntiluptoconnotingtimeconcerningasto,"up to, as far as; until, up to (connoting time); concerning, as to",2753,UNTIL
1857_uptountilclosetoaround,"up to, until; close to, around",2753,UNTIL
1858_asfarasuntiljustbeforeduring,"as far as, until, just before, during",2753,UNTIL
1859_upto,up to,,
1860_likeinthemannerof,"like, in the manner of",1117,LIKE
1861_likeinthemannerofasaccordingtoinsteadof,"like, in the manner of, as, according to, instead of",1117,LIKE
1862_like,like,1117,LIKE
1863_likeasasmanyasaboutaccordingto,"like, as; as many as, about; according to",1117,LIKE
1864_likeinthemannerofasaccordingtocorrespondingtoinsteadofinlieuof,"like, in the manner of, as, according to, corresponding to, instead of, in lieu of",1117,LIKE
1865_likeas,"like, as",1117,LIKE
1866_dememequeinthesamemanneras,de même que (in the same manner as),,
1867_asjustasevenaslikeasifsuch,"as, just as, even as, like; as if; such",1117,LIKE
1868_onover,"on, over",1741,ABOVE
1869_onabovebeyondovertotowardsagainstmorethanatthedebitofonaccountof,"on, above, beyond, over; to, towards; against; more than; at the debit of, on account of",1741,ABOVE
1870_uponontopofnexttointhepresenceoffromforbecauseofagainstontheaccountofchargedtoonafter,"upon, on top of; next to, in the presence of; from; for, because of; against, on the account of; charged to; on, after",1685,AFTER
1871_aboveupon,"above, upon",1741,ABOVE
1872_uponovernotwithstandingonaccountofinthetimeofaccordingtoinconformitytoontheconditionof,"upon, over; notwithstanding; on account of; in the time of; according to, in conformity to; on the condition of",1741,ABOVE
1873_aboveagainstonuponoveraboutconcerning,"above; against; on, upon, over; about, concerning",1741,ABOVE
1874_rope,rope,1218,ROPE
1875_cordropemooringrope,"cord, rope, mooring rope",1218,ROPE
1876_ropecordsnares,"rope, cord, snares",1218,ROPE
1877_ropecord,"rope, cord",1218,ROPE
1878_stringcordropesnares,"string, cord, rope, snares",1218,ROPE
1879_besidesapartfrom,"besides, apart from",,
1880_besidesapartfrominadditiontobeyond,"besides, apart from, in addition to, beyond",,
1881_totowards,"to, towards",2754,TOWARDS
1882_tosendtostretchout,"to send, to stretch out",1127,SEND
1883_todispatchsendoff,"to dispatch, send off",,
1884_tostretchthrowtosend,"to stretch, throw, to send",1127,SEND
1885_tostripoffhideskin,"to strip off (hide, skin)",763,SKIN
1886_totakeouttearofftearout,"to take out, tear off, tear out",3654,TAKE OUT
1887_tofor,"to, for",2754,TOWARDS
1888_forto,"for, to",2754,TOWARDS
1889_untiltilluntoasfarassomuchsouptotothepointofevenalsowithinfor,"until, till, unto, as far as, so much so, up to, to the point of, even also, within, for",2753,UNTIL
1890_becauseofforthesakeof,"because of, for the sake of",2918,BECAUSE OF
1891_concerningonbehalfofonaccountofbecauseofwithrespecttorelatedto,"concerning, on behalf of, on account of, because of, with respect to, related to",2918,BECAUSE OF
1892_becausesinceinthatthatisnamelyindeedinfact,"because, since, in that; that is, namely; indeed, in fact",1157,BECAUSE
1893_red,red,156,RED
1894_redredgarment,"red, red garment",156,RED
1895_etrerougeavoirlapeaubrunietoberedtohavebrownskin,"être rouge, avoir la peau brunie (to be red; to have brown skin)",,
1896_tawnydarkcomplexionedhavinganintermixedcolor,"tawny, darkcomplexioned; having an intermixed color",,
1897_animalfat,(animal) fat,323,FAT (ORGANIC SUBSTANCE)
1898_tallowfat,"tallow, fat",323,FAT (ORGANIC SUBSTANCE)
1899_saindouxaxongelardaxonge,"saindoux, axonge (lard, axonge)",,
1900_footsoleoffoot,"foot, sole of foot",1301,FOOT
1901_upperpartpointofthenose,upper part; point of the nose,,
1902_thepointoftheextremityofanythingtheportionwithwhichonecutsinaswordthetwosidesofthetaperingheadofasandal,the point of the extremity of anything; the portion with which one cuts (in a sword); the two sides of the tapering head of a sandal,,
1903_eyelashtuftofhair,eyelash; (tuft of) hair,1540,EYELASH
1904_kopffellfellanhornwurzel,Kopffell (?); Fell an Hornwurzel,,
1905_ciliafin,"cilia, fin",213,FIN
1906_placeofgrowthoftheeyelash,place of growth of the eyelash,,
1907_buttockshindpartssmalloftheback,"buttocks, hind parts, small of the back",834,BUTTOCKS
1908_buttocksrectumanus,"buttocks, rectum, anus",834,BUTTOCKS
1909_ano,ano,,
1910_taillewaist,taille (waist),,
1911_toabandontodeserttoleave,"to abandon, to desert, to leave",1752,LEAVE
1912_toputplacearrange,"to put, place, arrange",998,PUT
1913_toleaveabandontoleavebehindtoletgo,"to leave, abandon; to leave behind; to let go",1752,LEAVE
1914_tobedistantremoteabsent,"to be distant, remote, absent",1406,FAR
1915_intestinespleen,intestine; spleen,1991,INTESTINES
1916_largeintestinepaunchbelly,"large intestine; paunch, belly(?)",1251,BELLY
1917_apartoftheintestinaltract,a part of the intestinal tract,,
1918_anusrectum,"anus, rectum",1935,ANUS
1919_anus,anus,1935,ANUS
1920_painoftheanus,pain of the anus,,
1921_kindofskinulcermolemarkontheskin,"kind of skin ulcer; mole, mark on the skin",1907,MOLE
1922_molemark,"mole, mark",1907,MOLE
1923_tobeswollenskinlimbwoundtobecomeenraged,"to be swollen (skin, limb, wound); to become enraged",1531,BRANCH
1924_swellingtumour,"swelling, tumour",1903,SWELLING
1925_piercingwoundinjuryinfectedwoundulcerswellingofawoundskinrashscar,"piercing, wound, injury, infected wound, ulcer, swelling of a wound, skin rash, scar",497,SCAR
1926_backpodex,"back, podex",1291,BACK
1927_chestfrontofthechest,"chest, front of the chest",1592,CHEST
1928_backrumploin,"back, rump, loin",1291,BACK
1929_backbreasttorso,"back, breast, torso",1402,BREAST
1930_backofhandupperpartofsandalmadefromleathershoepatch,"back of hand; upper part of sandal made from leather, shoe patch",,
1931_dosderrierebackbehind,"dos, derrière (back, behind)",1686,BEHIND
1932_anusbuttocks,"anus, buttocks",1935,ANUS
