ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source
form_1621,Tigrinya,Unknown,ሽለት,,,
form_1622,Amharic,fetus,ሽል,,,
form_1623,Caha_Aza_Enor,Unknown,ሺርር,,,
form_1624,Gyato,Unknown,ሺር,,,
form_1625,Masqan,fetus,ሽል,,,
form_1626,Muher,Unknown,ሽር,,,
form_1627,Proto-Semitic,if,šim,,,
form_1628,Akkadian,if,𒋳𒈠,,,
form_1629,Arabic,if,إِن,,,
form_1630,Dadanitic,Unknown,𐪑𐪌,,,
form_1631,Safaitic,Unknown,𐪑𐪌,,,
form_1632,Classical_Syriac,if,ܐܢ,,,
form_1633,Hebrew,mother,אִם,,,
form_1634,Hebrew,Unknown,ࠀࠌ,,,
form_1635,Ugaritic,Unknown,𐎅𐎎,,,
form_1636,Ugaritic,if,𐎛𐎎,,,
form_1637,Old_South_Arabian,Unknown,𐩠𐩣,,,
form_1638,Old_South_Arabian,Unknown,𐩠𐩣𐩺,,,
form_1639,Old_South_Arabian,Unknown,𐩠𐩣𐩥,,,
form_1640,Geez,mother,እም,,,
form_1641,Geez,if,እመ,,,
form_1642,Proto-Semitic,name,šim-,,,
form_1643,Akkadian,name,𒈬,,,
form_1644,Arabic,name,اِسْم,,,
form_1645,Classical_Syriac,name,ܫܡܳܐ,,,
form_1646,Hebrew,name,שֵׁם,,,
form_1647,Phoenician,name,𐤔𐤌,,,
form_1648,Ugaritic,name,𐎌𐎎,,,
form_1649,Old_South_Arabian,name,𐩪𐩣,,,
form_1650,Amharic,name,ስም,,,
form_1651,Argobba,name,ስም,,,
form_1652,Geez,name,ስም,,,
form_1653,Tigre,name,ስም,,,
form_1654,Tigrinya,name,ስም,,,
form_1655,Mehri,English,ham,,,
form_1656,Soqotri,sheathed,شام,,,
form_1657,Proto-Semitic,they,šin,,,
form_1658,Akkadian,they,𒅆𒈾,,,
form_1659,Arabic,they,هُنَّ,,,
form_1660,Aramaic,they,הֵנֵין,,,
form_1661,Aramaic,Unknown,אינהי,,,
form_1662,Hebrew,behold,הֵן,,,
form_1663,Phoenician,they,𐤄𐤌𐤕,,,
form_1664,Ugaritic,liquid_measure,𐎅𐎐,,,
form_1665,Shehri,worship,sɛn,,,
form_1666,Proto-Semitic,Unknown,šinn-,,,
form_1667,Akkadian,tooth,𒅗,,,
form_1668,Eblaite,tooth,𒋛𒉡𒌝,,,
form_1669,Eblaite,tooth,𒋛𒈾𒌈,,,
form_1670,Gulf_Arabic,sharpen,سِنّ,,,
form_1671,Maltese,there,sinna,,,
form_1672,Moroccan_Arabic,year,سنة,,,
form_1673,South_Levantine_Arabic,sharpen,سن,,,
form_1674,Classical_Syriac,anatomy,ܫܺܢܳܐ,,,
form_1675,Israeli_Hebrew,tooth,שֵׁן,,,
form_1676,Ugaritic,Unknown,𐎌𐎐,,,
form_1677,Tigrinya,Unknown,ስኒ,,,
form_1678,Argobba,tooth,ስን,,,
form_1679,Geez,tooth,ስን,,,
form_1680,Harari,tooth,ስን,,,
form_1681,Proto-Semitic,she,šiʔa,,,
form_1682,Akkadian,she,𒅆𒄿,,,
form_1683,Chadian_Arabic,she,هي,,,
form_1684,Egyptian_Arabic,she,هي,,,
form_1685,Gulf_Arabic,she,اِهْيَ,,,
form_1686,Hijazi_Arabic,she,هِيَّ,,,
form_1687,Maltese,she,hija,,,
form_1688,Maltese,English,hi,,,
form_1689,Moroccan_Arabic,she,هي,,,
form_1690,Tunisian_Arabic,she,هي,,,
form_1691,Classical_Syriac,she,ܗܺܝ,,,
form_1692,Hebrew,she,הִיא,,,
form_1693,Phoenician,she,𐤄𐤀,,,
form_1694,Ugaritic,she,𐎅𐎊,,,
form_1695,Proto-Semitic,they,šum,,,
form_1696,Akkadian,they,𒋗𒉡,,,
form_1697,Arabic,they,هُمْ,,,
form_1698,Aramaic,Unknown,הֵנוֹן,,,
form_1699,Aramaic,Unknown,אינהו,,,
form_1700,Hebrew,heme,הֵם,,,
form_1701,Phoenician,they,𐤄𐤌𐤕,,,
form_1702,Ugaritic,they,𐎅𐎎,,,
form_1703,Shehri,noise,šum,,,
form_1704,Proto-Semitic,ear,šu(n)bulat-,,,
form_1705,Akkadian,ear,𒋗𒁍𒌌𒌈,,,
form_1706,Arabic,Unknown,سُنْبُلَة,,,
form_1707,Aramaic,Unknown,שׁוּבַּלְתָּא,,,
form_1708,Israeli_Hebrew,ear,שיבולת,,,
form_1709,Ugaritic,ear,𐎌𐎁𐎍𐎚,,,
form_1710,Old_South_Arabian,ear,𐩪𐩨𐩡𐩩,,,
form_1711,Proto-Semitic,root,šurš-,,,
form_1712,Akkadian,root,𒁼,,,
form_1713,Arabic,root,شِرْش,,,
form_1714,Arabic,root,شُرْش,,,
form_1715,Hebrew,botany,שֹׁרֶשׁ,,,
form_1716,Proto-Berber,Unknown,ⴰⵥⵓⵔ,,,
form_1717,Ugaritic,root,𐎌𐎗𐎌,,,
form_1718,Minaean,base,𐩦𐩧𐩪,,,
form_1719,Qatabanian,base,𐩦𐩧𐩪,,,
form_1720,Sabaean,base,𐩦𐩧𐩪,,,
form_1721,Geez,root,ሥርው,,,
form_1722,Geez,Unknown,ስርዌ,,,
form_1723,Geez,root,ሥር,,,
form_1724,Geez,Unknown,ሡር,,,
form_1725,Geez,beam,ሠርዌ,,,
form_1726,Tigre,Unknown,ሥር,,,
form_1727,Tigrinya,root,ሥር,,,
form_1728,Tigrinya,Unknown,ሡር,,,
form_1729,Amharic,root,ሥር,,,
form_1730,Argobba,Unknown,ሥሬድ,,,
form_1731,Gafat,root,ሥር,,,
form_1732,Gafat,Unknown,ሥሬት,,,
form_1733,Sebat_Bet_Gurage,Unknown,ሥር,,,
form_1734,Harari,root,ሥር,,,
form_1735,Shehri,Unknown,ŝírɔ́ḫ,,,
form_1736,Soqotri,Unknown,ŝeraḥ,,,
form_1737,Proto-Semitic,he,šuʔa,,,
form_1738,Akkadian,he,𒋗𒌑,,,
form_1739,Arabic,he,هُوَ,,,
form_1740,Classical_Syriac,he,ܗܽܘ,,,
form_1741,Hebrew,he,הוּא,,,
form_1742,Phoenician,she,𐤄𐤀,,,
form_1743,Ugaritic,he,𐎅𐎆,,,
form_1744,Proto-Semitic,desire,ʔabay-,,,
form_1745,Akkadian,Unknown,𒁍𒀪𒄿𒌈,,,
form_1746,Arabic,reject,أَبَى,,,
form_1747,Hebrew,willing,אָבָה,,,
form_1748,Geez,Unknown,አበየ,,,
form_1749,Geez,Unknown,አብየ,,,
form_1750,Tigre,refuse,አባ,,,
form_1751,Tigrinya,Unknown,አበየ,,,
form_1752,Amharic,Unknown,ኣበየ,,,
form_1753,Gurage,Unknown,ኤበ,,,
form_1754,Egyptian,desire,ꜣbj,,,
form_1755,Proto-Semitic,stone,ʔabn-,,,
form_1756,Akkadian,stone,𒎎,,,
form_1757,Classical_Syriac,rock,ܐܰܒܢܳܐ,,,
form_1758,Hebrew,son,אֶבֶן,,,
form_1759,Punic,Unknown,𐤀𐤁𐤍,,,
form_1760,Ugaritic,Unknown,𐎀𐎁𐎐,,,
form_1761,Minaean,Unknown,𐩱𐩨𐩬,,,
form_1762,Qatabanian,stones,𐩱𐩨𐩬,,,
form_1763,Sabaean,stones,𐩱𐩨𐩬,,,
form_1764,Geez,stone,እብን,,,
form_1765,Harari,Unknown,ኡን,,,
form_1766,Tigre,Unknown,እብን,,,
form_1767,Tigrinya,stone,እምኒ,,,
form_1768,Soqotri,stone,أأبن,,,
form_1769,Proto-Semitic,father,ʔabw-,,,
form_1770,Proto-Semitic,tent,ʔahl-,,,
form_1771,Akkadian,tent_camp,𒌷,,,
form_1772,Eblaite,Unknown,𒀀𒂍𒈤,,,
form_1773,Judeo-Arabic,kin,אהל,,,
form_1774,Afar,intellectual,áhli,,,
form_1775,Afar,family,aháli,,,
form_1776,Hatran_Aramaic,Unknown,𐣠𐣤𐣫,,,
form_1777,Christian_Palestinian_Aramaic,Unknown,ܐܗܠ,,,
form_1778,Azerbaijani,Unknown,əhl,,,
form_1779,Persian,golden_oriole,اهل,,,
form_1780,Sindhi,golden_oriole,اهل,,,
form_1781,Swahili,family,ahali,,,
form_1782,Ottoman_Turkish,golden_oriole,اهل,,,
form_1783,Uzbek,language_code,ahl,,,
form_1784,Uyghur,Unknown,ئەھل,,,
form_1785,Akkadian,Unknown,𒀪𒇻,,,
form_1786,Hebrew,tent,אַהֶל,,,
form_1787,Hebrew,tent,אֹהֶל,,,
form_1788,Phoenician,Unknown,𐤀𐤄𐤋,,,
form_1789,Ugaritic,tent,𐎀𐎅𐎍,,,
form_1790,Minaean,Unknown,𐩱𐩠𐩡,,,
form_1791,Qatabanian,Unknown,𐩱𐩠𐩡,,,
form_1792,Sabaean,Unknown,𐩱𐩠𐩡,,,
form_1793,Dadanitic,Unknown,𐪑𐪀𐪁,,,
form_1794,Safaitic,Unknown,𐪑𐪁,,,
form_1795,Thamudic,Unknown,𐪑𐪀𐪁,,,
form_1796,Thamudic,Unknown,𐪑𐪁,,,
form_1797,Egyptian,Unknown,jhjr,,,
form_1798,Proto-Semitic,owl,ʔak-,,,
form_1799,Akkadian,owl,𒀝𒆪𒌑,,,
form_1800,Classical_Syriac,Unknown,ܟܱ݁ܘܟ݁ܒܰܝ,,,
form_1801,Hebrew,eagle_owl,אוֹחַ,,,
form_1802,Amharic,owl,ጉጉት,,,
form_1803,Geez,Unknown,ኳኳ,,,
form_1804,Tigrinya,Unknown,ኳኵ,,,
form_1805,Proto-Semitic,eat,ʔakal-,,,
form_1806,Akkadian,eat,𒅥,,,
form_1807,Egyptian_Arabic,eat,أكل,,,
form_1808,Gulf_Arabic,eat,كلى,,,
form_1809,Gulf_Arabic,both,كَلَا,,,
form_1810,Maltese,keel,kiel,,,
form_1811,Moroccan_Arabic,measure,كال,,,
form_1812,Moroccan_Arabic,eat,كلى,,,
form_1813,South_Levantine_Arabic,eat,أكل,,,
form_1814,Classical_Syriac,eat,ܐܶܟܰܠ,,,
form_1815,Hebrew,eat,אָכַל,,,
form_1816,Phoenician,eat,𐤀𐤊𐤋,,,
form_1817,Ugaritic,food,𐎀𐎋𐎍,,,
form_1818,Proto-Semitic,thousand,ʔalp-,,,
form_1819,Azerbaijani,my,əlif,,,
form_1820,Iranian_Persian,alif,اَلِف,,,
form_1821,Tajik,aleph,алиф,,,
form_1822,Uzbek,1English,alif,,,
form_1823,Classical_Syriac,thousand,ܐܰܠܦܴ݁ܐ,,,
form_1824,Hebrew,thousand,אֶלֶף,,,
form_1825,Moabite,thousand,𐤀𐤋𐤐,,,
form_1826,Punic,thousand,𐤀𐤋𐤐,,,
form_1827,Ugaritic,thousand,𐎀𐎍𐎔,,,
form_1828,Old_South_Arabian,Unknown,𐩱𐩡𐩰,,,
form_1829,Amharic,Unknown,እልፍ,,,
form_1830,Geez,Unknown,እልፍ,,,
form_1831,Harari,Unknown,አልፊ,,,
form_1832,Tigre,Unknown,እልፍ,,,
form_1833,Tigrinya,Unknown,እልፊ,,,
form_1834,Proto-Semitic,maid,ʔamat-,,,
form_1835,Akkadian,female,𒊩𒆳,,,
form_1836,Arabic,community,أَمَة,,,
form_1837,Classical_Mandaic,Unknown,ࡀࡌࡕࡀ,,,
form_1838,Classical_Syriac,maidservant,ܐܰܡܬܳܐ,,,
form_1839,Hebrew,anatomy,אָמָה,,,
form_1840,Phoenician,Unknown,𐤀𐤌𐤕,,,
form_1841,Ugaritic,cubit,𐎀𐎎𐎚,,,
form_1842,Sabaean,Unknown,𐩱𐩣𐩩,,,
form_1843,Qatabanian,Unknown,𐩱𐩣𐩩,,,
form_1844,Amharic,handmaid,አመት,,,
form_1845,Tigre,handmaid,አመት,,,
form_1846,Proto-Semitic,Unknown,ʔanp-,,,
form_1847,Akkadian,nose,𒀊𒁍,,,
form_1848,Moroccan_Arabic,exceed,نيف,,,
form_1849,Ottoman_Turkish,nose,انف,,,
form_1850,Classical_Syriac,anatomy,ܐܰܦܷ݁ܐ,,,
form_1851,Hebrew,and,אַף,,,
form_1852,Ugaritic,also,𐎀𐎔,,,
form_1853,Minaean,nose,𐩱𐩬𐩰,,,
form_1854,Sabaean,Unknown,𐩱𐩰,,,
form_1855,Sabaean,Unknown,𐩱𐩱𐩬𐩰,,,
form_1856,Gafat,Unknown,ኣᎈ,,,
form_1857,Geez,Unknown,አንፍ,,,
form_1858,Harari,Unknown,ኡፍ,,,
form_1859,Tigre,nose,ኣንፍ,,,
form_1860,Tigrinya,Unknown,ኣንፊ,,,
form_1861,Proto-Semitic,you,ʔanta,,,
form_1862,Akkadian,1English,𒀜𒋫,,,
form_1863,Arabic,you,أَنْتَ,,,
form_1864,Classical_Syriac,you,݁ܐܰܢܬ,,,
form_1865,Turoyo,you,ܗܰܬ,,,
form_1866,Hebrew,you,אַתָּה,,,
form_1867,Punic,you,𐤀𐤕,,,
form_1868,Ugaritic,you,𐎀𐎚,,,
form_1869,Amharic,thou,አንተ,,,
form_1870,Geez,thou,አንተ,,,
form_1871,Proto-Semitic,you,ʔanti,,,
form_1872,Akkadian,you,𒀜𒋾,,,
form_1873,Arabic,you,أَنْتِ,,,
form_1874,Classical_Syriac,you,ܐܰܢܬܻ݁ܝ,,,
form_1875,Classical_Syriac,you,݁ܐܰܢܬ,,,
form_1876,Hebrew,Genesis,אַתְּ,,,
form_1877,Punic,you,𐤀𐤕,,,
form_1878,Ugaritic,you,𐎀𐎚,,,
form_1879,Amharic,Unknown,አንቺ,,,
form_1880,Geez,you,አንቲ,,,
form_1881,Proto-Semitic,Unknown,ʔantin,,,
form_1882,Akkadian,ye,𒀜𒋾𒈾,,,
form_1883,Arabic,you,أَنْتُنَّ,,,
form_1884,Classical_Syriac,you,ܐܺܢܬܷ݁ܝܢ,,,
form_1885,Hebrew,You,אַתֶּן,,,
form_1886,Geez,Unknown,አንትን,,,
form_1887,Proto-Semitic,you,ʔantum,,,
form_1888,Akkadian,ye,𒀜𒌅𒉡,,,
form_1889,Arabic,you,أَنْتُمْ,,,
form_1890,Classical_Syriac,you,ܐܰܢܬܾ݁ܘܢ,,,
form_1891,Hebrew,You,אַתֶּם,,,
form_1892,Phoenician,you,𐤀𐤕𐤌,,,
form_1893,Ugaritic,Unknown,𐎀𐎚𐎎,,,
form_1894,Geez,Unknown,አንትሙ,,,
form_1895,Proto-Semitic,I,ʔanāku,,,
form_1896,Akkadian,I,𒀀𒈾𒆪,,,
form_1897,Israeli_Hebrew,vertical,אָנֹכִי,,,
form_1898,Moabite,I,𐤀𐤍𐤊,,,
form_1899,Punic,I,𐤀𐤍𐤊,,,
form_1900,Punic,I,𐤀𐤍𐤊𐤉,,,
form_1901,Ugaritic,I,𐎀𐎐𐎋,,,
form_1902,Proto-Semitic,Unknown,ʔapʕaw-,,,
form_1903,Eblaite,Unknown,𒉌𒁀𒅇𒌝,,,
form_1904,Arabic,zoology,أَفْعًى,,,
form_1905,Hebrew,Unknown,אֶפְעֶה,,,
form_1906,Ugaritic,Unknown,𐎀𐎔𐎓,,,
form_1907,Amharic,Unknown,እፉኝት,,,
form_1908,Amharic,Unknown,ፉኝት,,,
form_1909,Amharic,Unknown,እፍኝት,,,
form_1910,Amharic,Unknown,ፍኝት,,,
form_1911,Amharic,Unknown,እምፉት,,,
form_1912,Geez,Unknown,አፍዖት,,,
form_1913,Harari,Unknown,ሒፊኝ,,,
form_1914,Tigrinya,Unknown,አፍዑት,,,
form_1915,Tigrinya,Unknown,አፍዖት,,,
form_1916,Tigre,Unknown,አፍዖት,,,
form_1917,Awngi,Unknown,አፉወ,,,
form_1918,Proto-Semitic,four,ʔarbaʕ-,,,
form_1919,Akkadian,four,𒐉,,,
form_1920,Egyptian_Arabic,four,أربعة,,,
form_1921,Maltese,four,erbgħa,,,
form_1922,Moroccan_Arabic,four,ربعة,,,
form_1923,Moroccan_Arabic,four,أربعة,,,
form_1924,Dadanitic,Unknown,𐪑𐪇𐪈𐪒,,,
form_1925,Classical_Syriac,four,ܐܰܪܒ݁ܥܳܐ,,,
form_1926,Hebrew,four,אַרְבָּעָה,,,
form_1927,Phoenician,four,𐤀𐤓𐤁𐤏𐤕,,,
form_1928,Ugaritic,four,𐎀𐎗𐎁𐎓𐎚,,,
form_1929,Safaitic,Unknown,𐪑𐪇𐪈𐪒,,,
form_1930,Safaitic,Unknown,𐪑𐪇𐪈𐪒𐪉,,,
form_1931,Amharic,four,አራት,,,
form_1932,Geez,Unknown,አርበዕቱ,,,
form_1933,Tigre,four,አርበዕ,,,
form_1934,Tigrinya,four,ኣርባዕተ,,,
form_1935,Georgian,eight,რვა,,,
form_1936,Laz,Unknown,ოვრო,,,
form_1937,Laz,Unknown,ორვო,,,
form_1938,Laz,Unknown,Lome,,,
form_1939,Mingrelian,eight,რუო,,,
form_1940,Mingrelian,Unknown,ბრუო,,,
form_1941,Svan,no,არა,,,
form_1942,Proto-Semitic,beast,ʔarway-,,,
form_1943,Akkadian,Unknown,𒀉𒄷,,,
form_1944,Classical_Syriac,Unknown,ܐܰܪܝܝܳܐ,,,
form_1945,Classical_Syriac,lion,ܐܰܪܝܳܐ,,,
form_1946,Classical_Syriac,lioness,ܐܰܪܝܽܘܬܳܐ,,,
form_1947,Assyrian_Neo-Aramaic,lion,ܐܪܝܐ,,,
form_1948,Assyrian_Neo-Aramaic,Unknown,ܐܪܝܝܬܐ,,,
form_1949,Hebrew,lion,אַרְיֵה,,,
form_1950,Hebrew,because,אֲרִי,,,
form_1951,Phoenician,lion,𐤀𐤓𐤅,,,
form_1952,Ugaritic,lion,𐎀𐎗𐎆,,,
form_1953,Amharic,Unknown,አውሬ,,,
form_1954,Geez,Unknown,አርዌ,,,
form_1955,Tigrinya,beast,አውሬ,,,
form_1956,Old_Armenian,lion,առիւծ,,,
form_1957,Proto-Semitic,cow,ʔarḫ-,,,
form_1958,Akkadian,Unknown,𒀖,,,
form_1959,Arabic,head,أَرْخ,,,
form_1960,Arabic,Unknown,إِرْخ,,,
form_1961,Ammonite,Unknown,𐤀𐤓𐤇,,,
form_1962,Ugaritic,cow,𐎀𐎗𐎃,,,
form_1963,Soqotri,Unknown,ʔarḥ,,,
form_1964,Tigrinya,Unknown,ኣርሒ,,,
form_1965,Tigrinya,heifer,ኣርሓ,,,
form_1966,Proto-Semitic,earth,ʔarṣ́-,,,
form_1967,Akkadian,earth,𒆠,,,
form_1968,Gulf_Arabic,earth,ارض,,,
form_1969,Maltese,English,art,,,
form_1970,Afar,earth,árdi,,,
form_1971,Somali,Unknown,arli,,,
form_1972,Swahili,land,ardhi,,,
form_1973,Zazaki,1English,erd,,,
form_1974,Northern_Kurdish,1English,erd,,,
form_1975,Turkish,language_code,arz,,,
form_1976,Persian,earth,ارض,,,
form_1977,Classical_Syriac,land,ܐܰܪܥܳܐ,,,
form_1978,Hebrew,country,אֶרֶץ,,,
form_1979,Moabite,earth,𐤀𐤓𐤑,,,
form_1980,Punic,earth,𐤀𐤓𐤑,,,
form_1981,Ugaritic,earth,𐎀𐎗𐎕,,,
form_1982,Hadrami,Unknown,𐩱𐩧𐩳,,,
form_1983,Minaean,Unknown,𐩱𐩧𐩳,,,
form_1984,Qatabanian,Unknown,𐩱𐩧𐩳,,,
form_1985,Sabaean,Unknown,𐩱𐩧𐩳,,,
form_1986,Shehri,Unknown,ʾɛrẓ̂,,,
form_1987,Egyptian,Retjenu,rṯnw,,,
form_1988,Proto-Semitic,tie_up,ʔasar-,,,
form_1989,Akkadian,Unknown,𒂊𒋛𒊒,,,
form_1990,Arabic,to_bind,أَسَرَ,,,
form_1991,Classical_Syriac,bind,ܐܶܣܰܪ,,,
form_1992,Hebrew,bind,אָסַר,,,
form_1993,Ugaritic,captive,𐎀𐎒𐎗,,,
form_1994,Amharic,Unknown,አሰረ,,,
form_1995,Amharic,Unknown,አሠረ,,,
form_1996,Geez,Unknown,አሰረ,,,
form_1997,Tigrinya,arrest,ኣሰረ,,,
form_1998,Proto-Semitic,captive,ʔasīr-,,,
form_1999,Hurrian,Unknown,𒊍𒋛𒊑,,,
form_2000,Arabic,fetter,أَسِير,,,
form_2001,Classical_Syriac,prisoner,ܐܰܣܺܝܪܳܐ,,,
form_2002,Hebrew,Unknown,אָסִיר,,,
form_2003,Ugaritic,Unknown,𐎀𐎒𐎗,,,
form_2004,Amharic,Unknown,እስር,,,
form_2005,Tigrinya,Unknown,እሱር,,,
form_2006,Proto-Semitic,donkey,ʔatān-,,,
form_2007,Akkadian,Unknown,𒊩𒀲,,,
form_2008,Arabic,she-ass,أَتَان,,,
form_2009,Aramaic,female,אֲתָנָא,,,
form_2010,Aramaic,female,אַתָּנָא,,,
form_2011,Hebrew,jenny,אָתוֹן,,,
form_2012,Ugaritic,Unknown,𐎀𐎚𐎐𐎚,,,
form_2013,Proto-Semitic,or,ʔaw,,,
form_2014,Akkadian,Sumerogram,𒅇,,,
form_2015,Akkadian,and,*wa,,,
form_2016,Arabic,or,أَو,,,
form_2017,Classical_Syriac,or,ܐܘ,,,
form_2018,Hebrew,or,אוֹ,,,
form_2019,Ugaritic,Ugaritic,𐎜,,,
form_2020,Qatabanian,Unknown,𐩱𐩥,,,
form_2021,Sabaean,Unknown,𐩱𐩥,,,
form_2022,Proto-Semitic,which,ʔayy-,,,
form_2023,Akkadian,which,𒀀𒀀𒌑𒌝,,,
form_2024,Arabic,which,أَيّ,,,
form_2025,Jewish_Babylonian_Aramaic,Unknown,אַיְנָא,,,
form_2026,Classical_Syriac,but,ܐܰܝܢܳܐ,,,
form_2027,Hebrew,island,אֵי,,,
form_2028,Hebrew,where,אַיֵּה,,,
form_2029,Hebrew,What,אֵיזֶה,,,
form_2030,Hebrew,ephah,אֵיפֹה,,,
form_2031,Hebrew,Unknown,הֵיכָן,,,
form_2032,Hebrew,poetic,אֵימָתַי,,,
form_2033,Hebrew,how,כֵּיצַד,,,
form_2034,Hebrew,like,אֵיך,,,
form_2035,Ugaritic,where,𐎛𐎊,,,
form_2036,Ugaritic,Ugaritic,𐎛,,,
form_2037,Minaean,Unknown,𐩱𐩺,,,
form_2038,Qatabanian,Unknown,𐩱𐩺,,,
form_2039,Sabaean,Unknown,𐩱𐩺,,,
form_2040,Geez,Unknown,አይ,,,
form_2041,Tigre,which,አዪ,,,
form_2042,Tigrinya,Unknown,-አይ,,,
form_2043,Proto-Semitic,stag,ʔayyal-,,,
form_2044,Akkadian,stag,𒁰𒈦,,,
form_2045,Maltese,porcupine,ajl,,,
form_2046,Classical_Persian,person,ایل,,,
form_2047,Classical_Syriac,stag,ܐܰܝܠܳܐ,,,
form_2048,Hebrew,God,אַיָּל,,,
form_2049,Hebrew,God,אַיִל,,,
form_2050,Phoenician,Unknown,𐤀𐤉𐤋,,,
form_2051,Ugaritic,Unknown,𐎀𐎊𐎍,,,
form_2052,Old_South_Arabian,stag,𐩱𐩺𐩡,,,
form_2053,Geez,Unknown,ሀየል,,,
form_2054,Geez,Unknown,ኀየል,,,
form_2055,Coptic,stag,ⲉⲓⲟⲩⲗ,,,
form_2056,Old_Armenian,deer,անալութ,,,
form_2057,Proto-Semitic,one,ʔaḥad-,,,
form_2058,Akkadian,single,𒀸,,,
form_2059,Arabic,one,أَحَد,,,
form_2060,Arabic,Unknown,إِحْدَى,,,
form_2061,Classical_Syriac,one,ܚܰܕ,,,
form_2062,Classical_Syriac,an,ܚܕܳܐ,,,
form_2063,Turoyo,one,ܚܰܐ,,,
form_2064,Israeli_Hebrew,hold,אֶחָד,,,
form_2065,Israeli_Hebrew,Unknown,אַחַת,,,
form_2066,Ugaritic,one,𐎀𐎈𐎄,,,
form_2067,Ugaritic,Unknown,𐎀𐎈𐎚,,,
form_2068,Amharic,one,አንድ,,,
form_2069,Geez,one,አሐዱ,,,
form_2070,Geez,one,አሐቲ,,,
form_2071,Tigre,one,ሐቴ,,,
form_2072,Tigrinya,one,ሓደ,,,
form_2073,Proto-Semitic,take,ʔaḫaḏ-,,,
form_2074,Akkadian,Sumerogram,𒆪,,,
form_2075,Egyptian_Arabic,take,أخد,,,
form_2076,Egyptian_Arabic,cheek,خد,,,
form_2077,Gulf_Arabic,Unknown,خذا,,,
form_2078,Maltese,take,ħa,,,
form_2079,Moroccan_Arabic,take,خاد,,,
form_2080,Moroccan_Arabic,Unknown,خدى,,,
form_2081,Classical_Syriac,hold,ܐܶܚܰܕ,,,
form_2082,Hebrew,hold,אָחַז,,,
form_2083,Ugaritic,take,𐎀𐎃𐎏,,,
form_2084,Sabaean,Unknown,𐩱𐩭𐩹,,,
form_2085,Proto-Semitic,brother,ʔaḫw-,,,
form_2086,Akkadian,brother,𒋀,,,
form_2087,Gulf_Arabic,brother,أخو,,,
form_2088,Maltese,brother,ħu,,,
form_2089,Moroccan_Arabic,brother,أخ,,,
form_2090,Moroccan_Arabic,sister,خو,,,
form_2091,Moroccan_Arabic,egg,خا,,,
form_2092,Malayalam,brother,ഇക്ക,,,
form_2093,Portuguese,Portugal,Lafões,,,
form_2094,Classical_Syriac,brother,ܐܰܚܳܐ,,,
form_2095,Hebrew,brother,אָח,,,
form_2096,Punic,brother,𐤀𐤇,,,
form_2097,Ugaritic,brother,𐎀𐎃,,,
form_2098,Hadrami,Unknown,𐩱𐩭,,,
form_2099,Minaean,Unknown,𐩱𐩭,,,
form_2100,Qatabanian,Unknown,𐩱𐩭,,,
form_2101,Sabaean,Unknown,𐩱𐩭,,,
form_2102,Argobba,Unknown,አህ,,,
form_2103,Geez,Unknown,እኍ,,,
form_2104,Geez,Unknown,አኀው,,,
form_2105,Harari,Unknown,እሕ,,,
form_2106,Tigre,Unknown,ሑ,,,
form_2107,Tigrinya,Unknown,ሓወ,,,
form_2108,Proto-Semitic,sister,ʔaḫwat-,,,
form_2109,Akkadian,sister,𒎏,,,
form_2110,Maltese,sister,oħt,,,
form_2111,Classical_Syriac,sister,ܚܳܬܳܐ,,,
form_2112,Hebrew,sister,אָחוֹת,,,
form_2113,Phoenician,one,𐤀𐤇𐤕,,,
form_2114,Ugaritic,sister,𐎀𐎃𐎚,,,
form_2115,Old_South_Arabian,sister,𐩱𐩭𐩩,,,
form_2116,Amharic,sister,እኅት,,,
form_2117,Amharic,in,እት,,,
form_2118,Geez,sister,እኅት,,,
form_2119,Tigre,sister,ሕት,,,
form_2120,Tigrinya,Unknown,ሓውቲ,,,
form_2121,Proto-Semitic,footstep,ʔaṯar-,,,
form_2122,Akkadian,place,𒆠,,,
form_2123,Arabic,trace_vestige;_way;_relic,أَثَر,,,
form_2124,Classical_Syriac,country,ܐܰܬܪܳܐ,,,
form_2125,Hebrew,relativizer,אֲשֶׁר,,,
form_2126,Hebrew,1English,relativizer,,,
form_2127,Ugaritic,shrine,𐎀𐎘𐎗,,,
form_2128,Geez,Unknown,አሰር,,,
form_2129,Geez,Unknown,አሠር,,,
form_2130,Proto-Semitic,deity,ʔil-,,,
form_2131,Akkadian,god,𒀭,,,
form_2132,Arabic,god,إِلّ,,,
form_2133,Aramaic,El,ࠀࠢࠋ,,,
form_2134,Aramaic,divinity,ࠀࠜࠋࠠࠄ,,,
form_2135,Aramaic,Elohim,ࠀࠝࠋࠦࠄࠉ࠙ࠝࠌࠬ,,,
form_2136,Ammonite,god,𐤀𐤋𐤌,,,
form_2137,Hebrew,family,אֵל,,,
form_2138,Phoenician,Unknown,𐤀𐤋,,,
form_2139,Phoenician,Unknown,𐤀𐤋𐤕,,,
form_2140,Phoenician,god,𐤀𐤋𐤌,,,
form_2141,Ugaritic,Unknown,𐎛𐎍,,,
form_2142,Ugaritic,goddess,𐎛𐎍𐎚,,,
form_2143,Old_South_Arabian,god,𐩱𐩡,,,
form_2144,Proto-Semitic,mother,ʔimm-,,,
form_2145,Akkadian,mother,𒂼,,,
form_2146,Maltese,man,omm,,,
form_2147,Malayalam,mother,ഉമ്മ,,,
